Name,latitude,longitude,Address,IndustryType
environ speciality chemicals pvt. ltd.,19.1612896,72.8542187,"IB Patel Rd, Sonawala Industry Estate, Goregaon, Mumbai, Maharashtra 400063, India",plastics
allied solutions (i) pvt. ltd.,19.0759837,72.8776559,"Mumbai, Maharashtra, India",plastics
arihant packaging,19.100988,72.913611,"A-137, Ghatkopar Industrial Estate,Behind R City Mall,, Off Lal Bahadur Shastri Marg, Ghatkopar West, Amrut Nagar, Ghatkopar West, Mumbai, Maharashtra 400086, India",plastics
bhimrajka impex ltd,18.9162002,72.8170565,"184-B , Maker Tower 'E', 18th Floor, Maker Arcade, Cuffe Parade, Mumbai, Maharashtra 400005, India",plastics
plastemart.com,19.1209985,72.8619301,"36, Sarvodaya Industrial Estate, Mahakali Caves Rd, Gundavali, Andheri (E, Mumbai, Maharashtra 400093, India",plastics
anant extrusions limited,19.168252,72.842331,"# E-108,Ridhisidhi Complex,Off S.V Rd Goregaon West, Yashwant Nagar, Goregaon West, Mumbai, Maharashtra 400062, India",plastics
polysil pipes,19.251062,72.8538006,"5 M, Umar Chawl, Laxman Mhatre Rd, near Bellur Park Hotel, Navagaon, Kandarpada, Dahisar East, Mumbai, Maharashtra 400068, India",plastics
american school of bombay,19.0677569,72.8707673,"SF2, G Block, Bandra-Kurla Complex Road, Bandra East, G Block BKC, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra 400098, India",primary/secondary education
dhirubhai ambani international school,19.0666803,72.8704831,"g block, 46, Trident Road, G Block BKC, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra 400098, India",primary/secondary education
little millennium,19.1891213,72.8339082,"Shop no 5, Grace Luxuria, Khandelwal Layout, Evershine Nagar, Malad West, Mumbai, Maharashtra 400064, India",primary/secondary education
hiranandani foundation school,19.1179642,72.9075193,"Orchard Avenue Road, Hiranandani Gardens, MHADA Colony 20, Powai, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076, India",primary/secondary education
nes international school mumbai,19.1799398,72.9395288,"Agrawal Rd, Opposite Sardar Pratap Singh Garden, Silver Birch Society, Swapna Nagari, Veena Nagar, Mulund West, Mumbai, Maharashtra 400082, India",primary/secondary education
bombay scottish school,19.1181941,72.893213,"Raheja Vihar, Chandivali Farm House, 4V9V+77G, Powai, Tunga Village, Chandivali, Powai, Mumbai, Maharashtra 400072, India",primary/secondary education
svkm international school,19.107175,72.8414396,"CNM School Campus Dadabhai Road, Off, Swami Vivekananda Rd, Navpada, Irla, Vile Parle West, Mumbai, Maharashtra 400056, India",primary/secondary education
lilavatibai podar sr secondary school,19.06729,72.833578,"Raheja Clock Tower, St Theresa Rd, Khar West, Mumbai, Maharashtra 400052, India",primary/secondary education
ajmera global school,19.237395,72.842957,"Eksar Rd, Yogi Nagar, Borivali West, Mumbai, Maharashtra 400092, India",primary/secondary education
repro india limited,19.0030544,72.8303227,"13th Floor, Sun Paradise, Senapati Bapat Marg, Railway Colony, Lower Parel, Mumbai, Maharashtra 400013, India",printing
prs permacel private limited,18.9301772,72.8337532,"63,Bombay Samachar Marg, Kala Ghoda, Fort, Mumbai, Maharashtra 400001, India",printing
comart lithographers ltd,19.017824,72.830357,"Sane Guruji Premises, Veer Savarkar Marg, Prabhadevi, Mumbai, Maharashtra 400025, India",printing
seshaasai business forms,19.0133665,72.8502094,"Seshaasai Business Forms (P) Ltd 9, Lalwani Industrial Estate, 14, Katrak Rd, Sahakar Nagar, Wadala, Mumbai, Maharashtra 400031, India",printing
printstop india,19.0759837,72.8776559,"Mumbai, Maharashtra, India",printing
iprint,19.0856491,72.9082207,"114-A,Ghatkopar Industrial Estate, Ghatkopar West., Saibaba Nagar, Pant Nagar, Ghatkopar East, Mumbai, Maharashtra 400086, India",printing
noble printing press,19.0992783,72.8848423,"3VXM+PW8, Safed Pul, Saki Naka, Mumbai, Maharashtra 400072, India",printing
ajanta packaging,19.10786,72.8512017,"Airmail Pen House, 3rd Floor,, Tejpal Scheme Road No 5, Vile Parle (E), Vishnu Prasad Society, Navpada, Vile Parle East, Vile Parle, Mumbai, Maharashtra 400057, India",printing
dhaval colour chem pvt. ltd.,19.0865901,72.8901513,"Level LG, 02 & 03 Wing, Art Guide House, phoenix market city, lbs marf, kurla, annuexe, Kamani, Ashok Nagar, Kurla, Mumbai, Maharashtra 400070, India",printing
vakils premedia,19.0123361,72.8246951,"2nd Floor, Industry Manor, Appasaheb Marathe Marg, Near Century Bazaar, Prabhadevi, Dadar (West), Century Bazaar, Prabhadevi, Mumbai, Maharashtra 400025, India",printing
akar limited,19.1610213,72.8317761,"501 Shri Sai Corporate Park, Off, New Link Rd, Sangam Society, Laxmi Nagar, Goregaon West, Mumbai, Maharashtra 400104, India",printing
siepmann's card systems pvt ltd,18.9377385,72.8349082,"1, Maharashtra Bhavan, 12/14, Bora Masjid Street, Off D N Road, P O Box 28, Bora Masjid Street, Borabazar Precinct, Ballard Estate, Fort, Mumbai, Maharashtra 400001, India",printing
printografik (print packaging for retail and publishing),18.9816879,72.8380409,"Door No. 418/ A, Sussex Industrial Estate, D. K Marg, Byculla East, Mumbai - 400027, New Patra Chawl, Dhaku Prabhuchi Wadi, Byculla East, Byculla, Mumbai, Maharashtra 400033, India",printing
dhaval colour chem pvt. ltd.,19.0865901,72.8901513,"Level LG, 02 & 03 Wing, Art Guide House, phoenix market city, lbs marf, kurla, annuexe, Kamani, Ashok Nagar, Kurla, Mumbai, Maharashtra 400070, India",printing
nippon color,19.1374178,72.8534639,"219 High Tech Industrial Centre,, Police Station Rd, Bandrekar Wadi, Jogeshwari East, Mumbai, Maharashtra 400060, India",printing
karrox technologies ltd.,19.1061498,72.8853688,"1st floor, H Kantilal Compound, Opp Logitech Park, Sakinaka, 400 072,, Sag Baug, Marol, Andheri East, Mumbai, Maharashtra 400072, India",professional training & coaching
future learning,19.113657,72.8805562,"5th Floor, AFL house, Marol Maroshi Rd, Marol, Andheri East, Mumbai, Maharashtra 400047, India",professional training & coaching
dale carnegie training india,18.9371816,72.8399369,"1, Construction House, 5, Walchand Hirachand Marg, Ballard Estate, Fort, Mumbai, Maharashtra 400001, India",professional training & coaching
pm dimensions,19.0759837,72.8776559,"Mumbai, Maharashtra, India",professional training & coaching
quantinsti,19.1139062,72.8926176,"A-309, BOOMERANG Corporate Park, Chandivali Farm Road, Andheri (East), near Kamani Oil Mill, Yadav Nagar, Chandivali, Powai, Mumbai, Maharashtra 400072, India",professional training & coaching
work better training & development,19.2314604,72.8641818,"112, Hari Om Plaza, Next to Omkareshwar Temple, Opp. Sanjay Gandhi National Park, Borivali (east), Kulupwadi, Borivali East, Mumbai, Maharashtra 400066, India",professional training & coaching
speakwell enterprises pvt. ltd.,19.2250507,72.8340773,"10 / 11, 5th Floor, Ratan CHS, Opp. Pantaloon, S.V. Road, Borivili West, Shivkrupa CHS, Gorai 1, Borivali West, Mumbai, Maharashtra 400092, India",professional training & coaching
enparadigm,19.116343,72.857026,"604, 6th Floor, Metro Station, The Summit Business Bay (Omkar), behind Western Express Highway, Gundavali, Andheri East, Mumbai, Maharashtra 400093, India",professional training & coaching
eduriser learning solutions pvt. ltd,19.0951055,72.9176805,"A Wing, Unit No.001, Ground Floor, Raheja Plaza, Lal Bahadur Shastri Rd, Nityanand Nagar, Ghatkopar West, Mumbai, Maharashtra 400086, India",professional training & coaching
astm,19.0759837,72.8776559,"Mumbai, Maharashtra, India",professional training & coaching
indian school of intergrated learning pvt. ltd.,19.1362008,72.829863,"4RPH+FWQ, SAB TV Rd, Laxmi Industrial Estate, Suresh Nagar, Andheri West, Mumbai, Maharashtra 400053, India",professional training & coaching
"lmi india, leadership management international",18.9295932,72.8275148,"Apeejay House, 36-37 W, Apeejay Business Centre, 3, Dinshaw Vacha Rd, Churchgate, Mumbai, Maharashtra 400020, India",professional training & coaching
veritas human capital consulting,19.0759837,72.8776559,"Mumbai, Maharashtra, India",professional training & coaching
headrush india,19.0759837,72.8776559,"Mumbai, Maharashtra, India",professional training & coaching
infinite myriaads pvt ltd,19.0816771,72.8343433,"3RJM+MPG, Linking Rd, Saraswat Colony, GOI Staff Colony, Santacruz West, Mumbai, Maharashtra 400054, India",professional training & coaching
iriansƒ?›,19.0759837,72.8776559,"Mumbai, Maharashtra, India",professional training & coaching
leadership management india pvt. ltd.,19.0759837,72.8776559,"Mumbai, Maharashtra, India",professional training & coaching
platinumone learning solutions pvt ltd,19.0759837,72.8776559,"Mumbai, Maharashtra, India",professional training & coaching
grassroutes journeys,19.0759837,72.8776559,"Mumbai, Maharashtra, India",professional training & coaching
retailability,19.0759837,72.8776559,"Mumbai, Maharashtra, India",professional training & coaching
esskay services,19.0759837,72.8776559,"Mumbai, Maharashtra, India",program development
lezasolutions pvt ltd,19.0759837,72.8776559,"Mumbai, Maharashtra, India",program development
indian merchants' chamber - young leaders' forum,19.0759837,72.8776559,"Mumbai, Maharashtra, India",public policy
idfc institute,19.0759837,72.8776559,"Mumbai, Maharashtra, India",public policy
indiaspend,18.993956,72.826994,"Adhyaru Industrial Estate, Sun Mills Compound Rd, Lower Parel, Mumbai, Maharashtra 400013, India",public policy
adfactors pr,19.004785,72.826811,"City Hall Utopia City Kamala Mills Compound, Pandurang Budhkar Marg, Lower Parel West, Lower Parel, Mumbai, Maharashtra 400013, India",public relations and communications
mslgroup india,18.9973571,72.8290296,"14th floor, Urmi Estate, Opp. Peninsula Business Park, Ganapatrao Kadam Marg, Lower Parel, Nagin Nagar Chawl, Dhuru Wadi, Lower Parel, Mumbai, Maharashtra 400013, India",public relations and communications
ketchum sampark,18.9380537,72.8383743,"Mangalam House Fort, 38, Walchand Hirachand Marg, Indira Docks, Mumbai Port Trust, Fort, Ballard Estate, Fort, Mumbai, Maharashtra 400001, India",public relations and communications
concept pr india ltd,18.9353144,72.8323685,"1st, Queens Mansion, Prescot Rd, next to Cathedral School, Azad Maidan, Fort, Mumbai, Maharashtra 400001, India",public relations and communications
blue lotus communications consultancy,18.9181556,72.8308666,"5/10, 2nd Floor, Grant's Building, Opposite Basilico & Above CCD, Aurther Bandar Rd, near Radio Club, Apollo Bandar, Colaba, Mumbai, Maharashtra 400005, India",public relations and communications
orion pr,19.132011,72.834763,"618, 6th Floor,Crystal Paradise,Veera Desai Road,, Off new Link Road,Andheri(West). Mumbai 400053 MH India Edit, Marg, Industrial Area, Andheri West, Mumbai, Maharashtra 400053, India",public relations and communications
peepul consulting,19.0614339,72.835439,"701, 7th Floor, Sharan Plot no 236, TPS III, 27th Rd, near Shoppers Stop, Bandra West, Mumbai, Maharashtra 400050, India",public relations and communications
moe's art,19.058695,72.8342421,"First Floor, Unique Center, Waterfield Road, Bandra West, Mumbai, Maharashtra 400050, India",public relations and communications
communicate india,19.1471047,72.8358863,"TechWeb Center, 6th floor, 6B, New Link Rd, Anand Nagar, Jogeshwari West, Mumbai, Maharashtra 400102, India",public relations and communications
student alumni relations cell,19.0759837,72.8776559,"Mumbai, Maharashtra, India",public relations and communications
aarohan communications,19.0759837,72.8776559,"Mumbai, Maharashtra, India",public relations and communications
the good edge,19.0060793,72.8243278,"B 31-33, Paragon Centre, Pandurang Budhkar Marg, Worli, Mumbai, Maharashtra 400013, India",public relations and communications
the other circle,19.0650819,72.8351273,"301, 3rd Floor, Makhija Arcade, 35th Rd, Near National College, Khar, Bandra West, Mumbai, Maharashtra 400050, India",public relations and communications
hardly anonymous communications,19.0759837,72.8776559,"Mumbai, Maharashtra, India",public relations and communications
mx systems international pvt.ltd.,19.1198402,72.8640607,"T/7, 3rd floor,pinnacle business park, Mahakali Caves Rd, Shanti Nagar, Andheri East, Mumbai, Maharashtra 400093, India",public safety
super safety services,19.2315594,72.8623481,"Hari Om Plaza, A/206, 2nd Floor, Mahatma Gandhi Rd, Sukarwadi, Borivali East, Mumbai, Maharashtra 400066, India",public safety
cease fire safety systems,18.953815,72.838308,"79, Mohamadi House, Mohamadali, Masjid Bunder(West), Bhat Bazar, Dana Bandar, Mandvi, Mumbai, Maharashtra 400003, India",public safety
cond?? nast india,18.9352601,72.839791,"3rd Floor, Dubash House, 15, JN Heredia Rd, Ballard Estate, Fort, Mumbai, Maharashtra 400001, India",publishing
asapp media pvt ltd,18.9915688,72.8491659,"A-303, Navabharat Estates, Zakaria Bunder Rd, Sewri West, Abhyudaya Nagar, Sewri, Mumbai, Maharashtra 400015, India",publishing
navneet publications (india) ltd.,19.0759837,72.8776559,"Mumbai, Maharashtra, India",publishing
spenta multimedia,19.0030402,72.8302036,"10th Floor, Sun Paradise Business Plaza, Senapati Bapat Marg, opposite Kamala Mills, Railway Colony, Lower Parel, Mumbai, Maharashtra 400013, India",publishing
next gen publishing limited,19.0759837,72.8776559,"Mumbai, Maharashtra, India",publishing
leadstart publishing,19.0360134,72.8778644,"123, Building J2, Shram Seva Premises, Wadala Truck Terminal, Sion, Mumbai, Maharashtra 22, India",publishing
gq india,19.0759837,72.8776559,"Mumbai, Maharashtra, India",publishing
jaico publishing house,18.9289729,72.8314953,"12, Dalal Street Extention, 125 Mahatma Gandhi Road, Motwane Lane, Kala Ghoda, Fort, Mumbai, Maharashtra 400001, India",publishing
amar chitra katha - india,19.0759837,72.8776559,"Mumbai, Maharashtra, India",publishing
wolters kluwer medknow,19.0759837,72.8776559,"Mumbai, Maharashtra, India",publishing
exhibit technologies pvt ltd,19.0759837,72.8776559,"Mumbai, Maharashtra, India",publishing
verve magazine india,19.0759837,72.8776559,"Mumbai, Maharashtra, India",publishing
epc world,19.0759837,72.8776559,"Mumbai, Maharashtra, India",publishing
medicca press limited,19.1609427,72.8317418,"703, Shri Sai, Sangam Society, Laxmi Nagar, Goregaon West, Mumbai, Maharashtra 400104, India",publishing
fourplus media,19.195447,72.831662,"3rd Floor, Sahdev, Vishal Nagar, Marve Road, Malad West, Malad, Malad West, Mumbai, Maharashtra 400064, India",publishing
the retail jeweller india,19.0759837,72.8776559,"Mumbai, Maharashtra, India",publishing
popular prakashan pvt. ltd.,18.9765977,72.8078437,"301 Mahalaxmi Chambers, 22 Bhulabhai Desai Road, Mumbai 400026, Bhulabhai Desai Marg, Mahalaxmi West, Breach Candy, Cumballa Hill, Mumbai, Maharashtra 400026, India",publishing
aatman innovations pvt ltd.,19.137465,72.831137,"7th floor, Tanishq Building,, Beside SAB TV Tower & Fame Adlabs, Link Road, Lokh, Sundervan Complex, Shastri Nagar, Andheri West, Mumbai, Maharashtra 400053, India",publishing
mumbai live,19.0271544,72.8416935,"1st Floor 80-B Zen Residency, Sakharam Keer Marg, Kasaravadi, Mahim, Mumbai, Maharashtra 400016, India",publishing
aldnor health media pvt ltd,19.1983666,72.8500341,"298/13, Kilachand Rd, Ghanshyam Nagar, Jethava Nagar, Kandivali West, Mumbai, Maharashtra 400067, India",publishing
enigma interactive private limited,19.0759837,72.8776559,"Mumbai, Maharashtra, India",publishing
lateral view technologies,19.154226,72.832566,"Oshiwara Industrial Centre, Bhagat Singh II, Goregaon West, Mumbai, Maharashtra 400104, India",publishing
jeevandeep prakashan pvt. ltd.,19.0759837,72.8776559,"Mumbai, Maharashtra, India",publishing
bharat rail automations private limited,19.1153076,72.8490022,"1, Professor NS Phadke Rd, Vijay Nagar, Andheri West, Mumbai, Maharashtra 400049, India",railroad manufacture
lodha group,19.0759837,72.8776559,"Mumbai, Maharashtra, India",real estate
godrej properties limited,19.0759837,72.8776559,"Mumbai, Maharashtra, India",real estate
housing.com,19.0759837,72.8776559,"Mumbai, Maharashtra, India",real estate
tata housing development company limited,19.0759837,72.8776559,"Mumbai, Maharashtra, India",real estate
kalpataru limited,19.0759837,72.8776559,"Mumbai, Maharashtra, India",real estate
knight frank india,19.0184838,72.8276138,"Paville House, Near Twin Towers, Off Veer Savarkar Marg, 2R9H+92X, Prabhadevi, Mumbai, Maharashtra 400025, India",real estate
rustomjee,19.0759837,72.8776559,"Mumbai, Maharashtra, India",real estate
oberoi realty,19.0759837,72.8776559,"Mumbai, Maharashtra, India",real estate
peninsula land ltd.,18.999007,72.828695,"503, 5th Floor, Peninsula Tower-1, Peninsula Corporate Park, Ganapatrao Kadam Marg, Lower Parel, Mumbai, Maharashtra 400013, India",real estate
lavasa corp ltd,19.1207907,72.9264964,"tower a, 701, Lal Bahadur Shastri Rd, Gandhi Nagar, Vikhroli West, Mumbai, Maharashtra 400083, India",real estate
hdfc sales pvt. ltd,18.9296328,72.8262663,"4th Floor, Wing - A, HDFC House BackBay Recl, 166, HT Parekh Marg, Churchgate, Mumbai, Maharashtra 400020, India",real estate
runwal group,19.0459491,72.8659869,"Runwal & Omkar Esquare, 4th Floor, Off, Eastern Express Hwy, opp. Sion-Chunabhatti, Air Force Quarters, Sion East, Signal, Mumbai, Maharashtra 400022, India",real estate
kanakia group,19.05961,72.8552983,"F Block, opposite Ascend International School, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra 400051, India",real estate
nahar group,18.976599,72.8078692,"B-1, Mahalaxmi Chambers, 22, Mahalaxmi West, Breach Candy, Cumballa Hill, Mumbai, Maharashtra 400026, India",real estate
anarock property consultants private limited,19.0603279,72.8654248,"1002, 10th Floor, B Wing, ONE BKC, Plot C, 66, G Block BKC, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra 400051, India",real estate
the wadhwa group,19.0759837,72.8776559,"Mumbai, Maharashtra, India",real estate
hul,19.1097712,72.8582672,"4V55+W82, Parshiwada, Kajuwadi, Chakala, Andheri East, Mumbai, Maharashtra 400047, India",real estate
raheja universal limited,19.0712324,72.8621987,"294, CST Road, Kolivery Village, Vidya Nagari, Kalina, Santacruz East, Mumbai, Maharashtra 400098, India",real estate
radius developers,19.0400504,72.9049627,"Anantya Road, BPCL Colony, Sahyadri Nagar, Chembur, Mumbai, Maharashtra 400074, India",real estate
house of hiranandani,19.1194851,72.9129254,"Olympia (Head Office), Central Avenue, Hiranandani Business Park, Hiranandani Gardens, Sainath Nagar, Powai, Mumbai, Maharashtra 400076, India",real estate
indiabulls real estate,19.0105838,72.8354249,"15th Floor, Indiabulls House, one International Center, Senapati Bapat Marg, Babasaheb Ambedkar Nagar, Mumbai, Maharashtra 400013, India",real estate
